qr_signature_valid,qr_age_hours,qr_scan_location_risk,weight_delta_kg,weight_anomaly,items_missing_count,rfid_signal_strength,camera_confidence,camera_alert,quantity_change,transaction_velocity,user_risk_score,product_value,product_category_risk,hour_of_day,day_of_week,is_weekend,is_night_shift,physical_digital_mismatch,qr_sensor_correlation,is_fraud
1,2.5715380872275357,0.0467025406536668,0.00860734200334842,0,0,71.72878692783402,0.7111504070877158,0,0,5.806531633127988,0.26658798379875553,993.7923737224053,0.3253133982787028,15,3,0,0,2.0139430977344315,0.7655019717370909,0
1,69.23960050800663,0.19817932722340215,-1.6964119507362811,0,0,90.40713330165428,0.8991690874627557,0,-3,7.7332129957835445,0.07486466983117253,1398.3870276249813,0.752499509226779,17,1,0,0,-1.469695297760216,0.8698316508129539,0
1,7.953616194706451,0.20639371170995416,-1.5735607990820857,0,0,88.75281722977311,0.6724857155626408,0,2,2.584267789589073,0.14746499212677883,469.6542959826699,0.5956531217653103,9,0,0,0,-2.806770946007553,0.9283240729970073,0
0,5.429081038437326,0.6516562377968911,-22.84451880658535,1,56,56.04626822851246,0.9606156726011358,1,-11,32.4736007768896,0.926674487483411,3679.7917625069617,0.9559220964344333,4,1,0,1,33.569624641427524,0.2787015010055706,1
0,2.0871695638251433,0.7639580751619199,-43.023801812883065,1,6,62.21018499703561,0.7412541283727787,1,-18,24.168225068372415,0.8538423686069936,954.6819037026955,0.9235164536145662,3,1,1,1,22.915805534274295,0.19360821538028455,1
0,1.398267693331523,0.7430121310285976,-15.959029495159157,1,45,60.317195273027515,0.7741507999661181,1,-19,48.81073023784001,0.8978132275091162,2306.54289397252,0.9726174120731548,22,4,1,1,47.29489118360878,0.11044877861645103,1
1,61.72128175426125,0.24390445555603385,-1.1731689791051128,0,0,93.53812685899338,0.63665446151377,0,-5,9.820579598425365,0.13230833691829416,1203.6968091595108,0.6866001276569498,19,1,0,0,1.1059409882448838,0.7036684999261662,0
1,32.29850892398043,0.037369893751631744,0.5309716942731193,0,0,96.46635746640561,0.8082463368361132,0,4,7.500239271397071,0.15264852945830223,470.9328030219086,0.31812455432868153,13,3,0,0,2.0269237060706953,0.9189840270225156,0
1,35.94536179991079,0.11125979969232731,-0.32783601748305985,0,0,76.04137344100961,0.7190475608150464,0,-4,6.15951333048713,0.03384853956963296,839.6238810786925,0.39211630884074156,14,0,0,0,1.18926010017659,0.7654226968997194,0
1,47.5331706074151,0.23486369924361772,1.0688319358396399,0,0,77.024179264614,0.6201360377884768,0,2,3.2655013469228344,0.11412915583861578,1628.1043683238956,0.7540299787743844,11,4,0,0,0.10341292580013164,0.8495458042241069,0
1,6.104206606649114,0.16296460793166756,3.4976738235670135,0,0,84.76187471859825,0.8093905880203627,0,-2,0.9086111915419492,0.15862557418788856,1626.6960484349495,0.49969858849488374,11,1,0,0,-0.5257174397388567,0.8912091922858085,0
1,43.09425359243736,0.2374587803632557,-1.9273558646029005,0,0,72.27094921717108,0.6049947222658136,0,-4,4.800732171924317,0.2341260795772748,1199.0316420681147,0.7622219402501269,15,2,0,0,-1.0075966365851612,0.7883349263209057,0
1,19.261040819725977,0.12052271184242597,0.5116245552752091,0,0,83.61551862949499,0.6526009634496113,0,-5,0.5465042061682213,0.14963404152186088,141.2398779250463,0.6926522241162565,8,1,0,0,-0.7220643985825932,0.8486794910559828,0
1,8.491165102236994,0.8686461810374488,-23.76580633086232,1,38,49.04080782538537,0.9634372059389612,1,-34,23.264875493739826,0.7279158658588352,2859.24845175501,0.9036278803065626,2,0,1,1,46.93835881525781,0.006698538960579948,1
1,16.124692904929613,0.12946437378670217,-2.9125429916597816,0,0,92.79277146053113,0.7560046441012277,0,-5,9.407034035523722,0.28400919632964317,161.47052771927258,0.5175104689306331,18,4,0,0,-1.0069008901745256,0.9657094641211887,0
1,68.76684268778658,0.03583144687371765,1.1406282343438514,0,0,87.81489291353103,0.7540826653168284,0,-5,4.093856286130997,0.17697471578911722,942.8140498276526,0.6925511514698601,10,1,0,0,-0.629503997928559,0.9980910232359754,0
0,9.869394837663187,0.7919593116172059,-40.14866174277671,1,11,50.14284402054429,0.8535452272211501,1,-8,49.883632587057896,0.7188169923315011,2641.654898692495,0.8362399108158631,22,6,1,1,30.653901403251936,0.18759155515757336,1
0,21.73169501406855,0.7514302855371378,-44.91683142916965,1,21,44.442603033864,0.9560048495523111,1,-28,58.72990301850355,0.6990144987596552,1816.252635864877,0.7436494881177497,1,5,0,1,38.99814769077679,0.3411044693527455,1
1,67.56575750176721,0.09841528052754818,1.074343409252575,0,0,90.44445166875377,0.6483723252320294,0,2,0.5856021371548537,0.10326247693525352,727.3476549118931,0.4069037953179936,19,2,0,0,-0.25181519797630786,0.8322887181189405,0
1,41.6915454187253,0.09314400142000111,0.5932890030338502,0,0,70.19426344780575,0.778842135109687,0,3,8.472256721839402,0.03845424162426555,661.7541461695548,0.44569772150986225,21,0,0,0,-1.724480681043517,0.9930492306184828,0
1,47.51615183026271,0.6402160866647439,-20.027471098854214,0,6,67.4515544829508,0.5017777268873008,0,-13,59.99148827234029,0.8443521493229708,1063.1924247755833,0.6039937683728662,3,5,1,0,11.369262516572448,0.40882223485049135,1
1,44.44296650443912,0.728060043492372,-28.768000769709207,0,8,66.84332369199754,0.6084245401523525,0,-19,44.28683423585588,0.8249688592321266,776.789747687065,0.8986337776793072,8,0,1,1,8.692585939546955,0.4184326013679455,1
1,0.2808236583482415,0.21458600463793143,-1.5512477059367253,0,0,91.65672796493287,0.6348878334923053,0,-5,4.772835607126005,0.011858161306112914,1797.7530051624917,0.7063597312078002,12,0,0,0,-2.3954527415713396,0.8263307823731938,0
1,59.93749321467494,0.20131966052083247,2.7908253249736994,0,0,79.68095584177775,0.7944119768324533,0,0,3.701878140063272,0.2571435871764106,1251.1575087457238,0.61904570010278,14,0,0,0,-3.1953671778713586,0.7986337412215351,0
1,71.275290045244,0.19319424518983622,0.23311658011424877,0,0,86.14488436097852,0.6714526821414593,0,-2,7.446952059388224,0.0034575931329314026,1109.0497917315477,0.3137879698853306,11,2,0,0,-0.7158372930219453,0.7325986283565535,0
1,36.52523676301258,0.2593604799953119,1.2703615448319823,0,0,74.00974418679507,0.8760057247008264,0,-5,9.422599758841304,0.22990371777710758,1807.3394182465129,0.47225432151893065,7,2,0,0,-2.069777087842253,0.7305288607522142,0
1,37.82300475380187,0.06085394461260841,-2.2417700416268116,0,0,96.06189368297461,0.658242837901289,0,-4,8.288707570994745,0.00877936051069056,1925.281820839266,0.3567428580186158,17,1,0,0,1.2284495348287425,0.8270223301305014,0
1,9.99571990410642,0.17456396844156083,0.6946787903261876,0,0,91.67283935588462,0.6887434327279811,0,4,4.917254909744853,0.16357496375546385,1576.2259611386892,0.7826995791352106,17,2,0,0,0.9474962900772488,0.7331942423082081,0
1,1.4449623855493918,0.010116252133959768,-2.545427347790837,0,0,85.70536215904158,0.7720888689216169,0,4,9.100322280821151,0.16821033362796908,1596.1692071314776,0.35927958566009127,6,2,0,0,-1.411342162090442,0.866889206627731,0
1,0.5025791292534443,0.19268803760665518,1.010104146194071,0,0,92.95165243119139,0.717530919629232,0,-2,9.276514241141701,0.29811049415413476,291.9664481728041,0.7176010234118881,12,4,0,0,1.421604193697079,0.8288513022319415,0
0,21.550689954031995,0.7560207644022539,-33.77574336694671,1,57,45.23069657608369,0.914656809022413,1,-30,50.58911073785034,0.6528348310564716,4213.353488673833,0.987086072119115,3,4,1,1,21.843619529429752,0.3449443680799491,1
0,19.570950524885355,0.619038908319965,-34.64189059604712,1,19,54.45844688127263,0.8061132087335863,1,-30,24.855016295148804,0.9169310776700443,2117.572259402791,0.7629319341009262,4,6,0,1,39.436516725122274,0.15656967524725618,1
1,58.11957859697803,0.17832114630705856,-3.1742036484409306,0,0,97.7990300171571,0.7096180354363444,0,1,8.14768828138764,0.265533032237973,686.1108359858254,0.7405329043666082,18,3,0,0,2.7193228281007107,0.9255504541377342,0
1,63.05784391859225,0.10518981419576437,0.3608713331406653,0,0,79.35561092571196,0.8942243710545428,0,2,0.3735089106646683,0.29744839340735507,1515.0547792582984,0.5228182800948963,6,1,0,0,0.09648428986814546,0.9305088139477722,0
1,65.81755855741565,0.20114810459942173,4.158598271956764,0,0,70.29710708830285,0.7653517548325509,0,4,9.791140983946049,0.24453176221086093,1079.981644143997,0.5463898864885453,8,4,0,0,-0.4722914386252177,0.9825512138525208,0
1,5.016090445641,0.2285111846707423,0.16355477115113515,0,0,84.62636859439537,0.7996256939766723,0,1,0.030390136011526625,0.23145553607197278,1751.2478901733466,0.7216131248090877,14,1,0,0,0.7180742169324195,0.7567415495329475,0
1,23.659855946609788,0.276072140573088,0.9138529037631631,0,0,73.5045927385188,0.6972813734493524,0,-2,0.19300549585655302,0.18552901894993737,1402.4785108300532,0.5920850156909305,16,1,0,0,-1.6850403269987997,0.924777779864045,0
0,6.910688385014581,0.9278735456362991,-35.258446676052316,1,29,67.37869484641641,0.8541563217365004,1,-20,20.249323058094753,0.8222845955836893,942.7971074808388,0.8867234869125338,3,2,0,1,26.544279515506442,0.258041483584346,1
1,70.53551739423489,0.15129875600426174,-1.8782684815887525,0,0,70.01910168323738,0.6732278647346558,0,4,3.076655643280428,0.16983722002999585,1900.9487071797546,0.4693953346318381,17,1,0,0,-0.8823567131559525,0.976661306202558,0
1,59.21869655436496,0.10374041100941676,0.356521867660233,0,0,81.9431389815029,0.8587382047583518,0,2,5.315443085847366,0.23019952706778465,876.960151842399,0.5870407118482999,8,4,0,0,-1.6361969390075313,0.7517562869364861,0
1,7.69856541603177,0.09347939196523022,1.4369108226556424,0,0,78.77883947283492,0.761086428691265,0,0,9.240396507580984,0.0895012114295202,1802.355864349775,0.4288725816164923,8,2,0,0,-0.8342928744701827,0.8108794008426042,0
1,30.622917560353578,0.6737567069273527,-19.614756406651782,0,9,76.22392492420937,0.6599437427974568,0,-8,55.933573271465384,0.9064741188319785,2407.7004094210843,0.7509367398423626,5,0,0,0,17.988658131817154,0.4704396403461247,1
1,49.8655142609335,0.008635754798327988,2.0629117913636836,0,0,99.7286547523702,0.7124111004051258,0,4,7.859906013055056,0.14222430247779047,390.488649286987,0.5680224463106354,16,3,0,0,-1.0873629551890511,0.759599242516487,0
1,42.45688698310853,0.2469555473015586,0.5797294542537721,0,0,85.28263653495704,0.8969782760301592,0,1,7.872071446469743,0.13595308079857707,1473.0532206552607,0.4380783322477443,21,0,0,0,2.289484314188854,0.7946874924908796,0
1,6.724484109815233,0.25539811283262764,2.169803259623273,0,0,78.42378881833821,0.787650519633179,0,-5,2.762501904426361,0.21742128113299256,1644.05238341921,0.5909522739867841,8,4,0,0,0.36990871113003904,0.848152862604108,0
1,4.981388870728428,0.11520180970498936,-0.9771209048714048,0,0,94.24067455005871,0.6124054779044434,0,-5,1.21835151732543,0.17531144080432193,485.93276371317114,0.6667620083944993,20,0,0,0,-2.770080672654472,0.7853198442520172,0
1,68.26191988162005,0.15998984549942352,-0.3866038142170257,0,0,97.65931871585302,0.676447340460964,0,4,5.057406647652459,0.18980846950258556,1377.6867905506322,0.3964500116419684,12,2,0,0,-0.9398141329535662,0.7316448994488115,0
1,17.53628295567703,0.0292797395566283,2.405552999984312,0,0,96.87658909825672,0.8616708211912014,0,-4,9.88603304912321,0.12576723901246523,372.82592893975794,0.4699371101804019,20,4,0,0,-1.7921536960459115,0.9383419953357717,0
1,54.424506827367374,0.20409996001864794,-1.0247688220502795,0,0,86.48790909106214,0.8201303298292866,0,-3,9.180971125056926,0.19338200054934981,1943.5471320191891,0.763703770047279,8,1,0,0,-1.8672852496755483,0.8114174513450869,0
1,65.2928514940126,0.18569159149942058,-1.1221405687904802,0,0,90.37672808291022,0.6042346515436762,0,3,7.375782957999993,0.05189622696414746,1962.6179017940688,0.4406241080026895,12,2,0,0,1.78241201819108,0.7585883432917652,0
1,71.5484206074129,0.1510385122515467,-0.12246063769971406,0,0,90.69903244990711,0.7721244292526617,0,-4,5.8459048060747465,0.16882538748639736,574.5518257086932,0.7460437696487034,13,3,0,0,-3.0111136269139465,0.7694842733098766,0
1,30.24153782806617,0.2810666838043662,-1.1773523143813676,0,0,74.53540952342871,0.6232572284925978,0,-4,9.687572484677053,0.1262609754227804,1546.2855300742035,0.4148679987130604,16,1,0,0,3.442871479036402,0.8528391867226278,0
1,42.070814571761495,0.272157210171251,2.645505375468507,0,0,79.45016391917545,0.7334170450322606,0,0,2.0141912156269157,0.0693916923826215,675.5705831384316,0.6249552169657624,16,0,0,0,-3.5184679427298313,0.7283408167236444,0
1,7.5418240661104,0.0792443445895629,-8.162248889684038,0,0,86.88843646879442,0.8232165427703255,0,-1,1.8916666712207342,0.02314052331101254,1186.5378616827018,0.530173042589502,14,3,0,0,0.694573679717048,0.9239055865559835,0
1,41.35231255978484,0.25517332006521426,1.0389447896934527,0,0,93.31341354247267,0.6803520240946814,0,4,0.31162240479452596,0.2546971993592069,433.8104944458882,0.5100813599037848,14,3,0,0,0.5474477680228558,0.7857437571984653,0
0,9.464656272326774,0.761729496949983,-39.76162449873379,1,24,62.5558518997583,0.9026405511306179,1,-17,28.415458751589085,0.8422760938678797,646.5836474304899,0.908612903401822,4,3,0,1,12.047798758402731,0.19754220474603804,1
1,46.00209548317984,0.15685632436621444,-3.7554681131313976,0,0,75.42924484509761,0.8680115559032167,0,-2,6.753835777296771,0.04503104431562092,1152.8143703097958,0.5173160433035322,9,1,0,0,2.281017777049925,0.9775496026842412,0
1,12.218579928561919,0.11541509038442625,1.0852719235580044,0,0,89.63210053815658,0.8271125622855036,0,-1,5.317493905950002,0.010166258511989034,349.79531025326935,0.47053643207245,13,4,0,0,-1.3383944344644263,0.7041193463608516,0
1,20.026862538753143,0.01381711282179946,-2.0587798640887693,0,0,88.25761146627254,0.7149456766397284,0,0,5.966725774303648,0.03152006663711838,1058.3031412611367,0.45628534643084634,6,4,0,0,-1.4086104145839413,0.9620582479777642,0
0,11.138714867580306,0.9596269007083646,-52.77699704770931,1,37,31.461283984549016,0.9469094676415654,1,-29,20.09802805191643,0.7798586386048831,2867.2436405204508,0.7550398375184636,2,3,1,1,46.390639100545286,0.12765161181592896,1
1,57.41486145694188,0.0249821308975397,3.0783743653441102,0,0,75.20507307530009,0.8846448629945729,0,4,9.181124766455461,0.2527820527401888,688.8808862143005,0.5665333466065926,10,2,0,0,-2.0989841570115395,0.9501605619423259,0
1,48.884703010355345,0.2540594435620172,1.8290610268822978,0,0,92.32583370484198,0.7872934919258481,0,4,6.119678065615472,0.11294604722196253,775.4471525101422,0.30819487825682734,17,0,0,0,2.5906169187456114,0.9443666743936867,0
1,18.89027829615334,0.24527394194325153,-1.3892620390665946,0,0,83.30086498472474,0.7595956973292899,0,2,3.87738760735766,0.042266969897891284,321.5353308087318,0.31891383146137964,9,3,0,0,-1.5093282579881768,0.7119033996166313,0
1,43.77159777240442,0.24866017242142932,1.2519676090857268,0,0,99.78155971059715,0.8193742129852849,0,4,1.3977471605243252,0.02489778640899839,352.6145969577833,0.34387107379075227,18,4,0,0,-3.2412076362261977,0.762284646279023,0
1,67.7044843718074,0.20482904498933346,2.380603370194126,0,0,71.16031168151541,0.699272103047512,0,-4,8.821540338241636,0.29688830608281774,938.8842470606963,0.5159282818871245,6,0,0,0,0.7375197842943301,0.8329068901233945,0
1,16.79222156688145,0.03476771944807766,3.8883567986422607,0,0,72.52182470019441,0.6483029430964865,0,0,1.1014704698401045,0.10576725469738264,1018.6586228260294,0.7199140398238129,8,3,0,0,-0.9396428779144462,0.760466852821076,0
1,50.19537504219447,0.10936492612067805,-3.3498992735329556,0,0,78.15797291824737,0.6074232919160867,0,0,0.4860956874354505,0.2769920869437906,1483.108238118139,0.5135383819149878,20,1,0,0,-4.023876826104646,0.9329958702186146,0
1,45.73119248806648,0.15416352863031277,-1.0474347026657922,0,0,72.37699993946902,0.8952688991901013,0,3,9.774986963444643,0.007464044705910843,619.4730355501797,0.5961545715684027,20,4,0,0,0.8568449534932779,0.784533018633296,0
1,9.218014452166296,0.5878882650079065,-19.718031328444358,0,12,72.85936262468242,0.6728040748782934,0,-11,37.83126435261754,0.8367347131625409,1261.2438003776897,0.8324706071317151,8,0,0,0,19.30707445109267,0.468746762455856,1
1,37.95065615557139,0.6847712693452588,-14.702372690871396,0,3,81.56516671848416,0.5135466271737864,0,-20,54.017456432423884,0.9569757635818401,2365.6163170416294,0.6414260268224685,12,0,0,0,22.580217984769885,0.5026017208815836,1
1,49.928837028088765,0.21912995860150833,-0.2858677691988902,0,0,99.50227665510312,0.6087019212420054,0,-2,4.867758891821841,0.24706006192485214,1462.0093695785902,0.7543161110470515,19,2,0,0,-2.476786285703181,0.9930146405902252,0
1,10.600642422036426,0.8171648890540996,-16.052899063531584,1,11,33.141042833787296,0.9059346408250534,1,-14,42.23931213234471,0.8716187250490035,3407.7538146754973,0.9228813754662679,1,4,1,1,45.95463099027401,0.3834159892368124,1
1,61.8191642175135,0.03600528994729317,-2.700333193828866,0,0,96.9900549946253,0.6006218669910685,0,-3,0.7411162314128539,0.09879631929391855,365.918368932848,0.35539874312059044,11,0,0,0,-0.15250464427064975,0.9474580574212212,0
1,17.98186161230792,0.12750263681153412,0.27086887761886075,0,0,79.029523928351,0.8189763983145775,0,1,3.7053783508006743,0.04045785274943479,798.3024577189059,0.6647216992977558,16,1,0,0,0.08401874505456323,0.700905069210822,0
1,25.105579839861484,0.14106053524401788,-5.877063437343791,0,0,99.10003701295861,0.795553040012505,0,3,7.227218525734081,0.06832161686846312,543.7263600017445,0.3649298573922558,18,3,0,0,1.9859311750328992,0.8341921126154616,0
1,6.108659786893535,0.05175861576631345,4.845564525983917,0,0,79.86698201077226,0.7077797677295097,0,-3,3.3664071261632547,0.13679126826270677,619.9234628296317,0.3031400388068863,13,3,0,0,-2.7392549095646404,0.9595588085896893,0
1,26.67474623443386,0.16418805714225349,-1.2064409979423913,0,0,79.3254579093285,0.7881028099450882,0,1,9.825361880472522,0.0900559399764201,856.8567536828832,0.45778817556477486,20,2,0,0,-2.0385977798325756,0.8823693472141413,0
1,35.59782743441426,0.2498835713891872,-1.2885656995786143,0,0,88.01560405299074,0.7582025443210441,0,1,3.45635358992312,0.17714795743480868,1507.3970377081862,0.5858464251183066,6,4,0,0,-0.06910653169104837,0.841459586969088,0
1,35.64052201916482,0.1722190013148135,-0.8007705929068825,0,0,76.9927411445591,0.7328931305672043,0,-4,7.2140900913630945,0.2812119880351427,789.8178185489193,0.5256050455389725,18,0,0,0,0.6018857156499061,0.8977281213561114,0
1,1.716082442367032,0.17170429626605674,3.360156481873196,0,0,80.4409024986896,0.7961188843316962,0,-3,6.406123531413379,0.13683117528101735,1169.2823411489326,0.3156183718193755,14,1,0,0,-1.5285071797638163,0.8407842681164525,0
1,46.92697753951428,0.10753798587869018,2.8014530930111605,0,0,87.00418626923884,0.7324240967869364,0,-5,7.82425376647899,0.0043360673303798,361.46485833665884,0.642421146399327,6,0,0,0,-2.3829275270950805,0.702919625557609,0
1,61.56905881110943,0.17378369311530395,-2.221116679897412,0,0,73.97027408831983,0.7539834276458177,0,0,0.7357444521968937,0.24761077984947316,1300.260878949907,0.5272013722774136,6,0,0,0,1.1105828304402012,0.9468137465628685,0
1,26.217607074735746,0.012954087667043757,1.2185556099548915,0,0,89.61212926377908,0.6392753934017634,0,1,3.580635407520684,0.012653050735160232,1048.8619607688674,0.5292571691533061,6,1,0,0,-1.369254523306111,0.8470866438047382,0
1,66.25613388691535,0.05372649423879757,-2.216863069943643,0,0,95.22626895230735,0.6056128403622582,0,-4,6.303776773672599,0.05231218425216048,947.8069747767839,0.6756725547048656,15,1,0,0,1.7356914893566269,0.8494125175409686,0
1,19.4562180054643,0.22121436997137245,-0.22862381499304174,0,0,92.98651322990847,0.883336967794687,0,-2,0.18411122345569297,0.2708028139098848,1047.264369611979,0.30442807853088083,6,2,0,0,-2.9067675568646303,0.9093440892353791,0
1,8.89322606296879,0.7053272377281963,-23.651422026208046,0,15,84.49906998942868,0.5238987253423487,0,-13,45.88001621245114,0.8120926624692034,772.5133332235168,0.8330007865479749,20,0,1,1,7.944582547530079,0.3876753832274542,1
1,20.13743405939377,0.16774955265191144,1.1401611109208099,0,0,94.47267615089456,0.7127232103490657,0,4,5.174009654591921,0.27908025201328585,181.76520913726114,0.54493688471331,13,2,0,0,3.7246334003456254,0.7314462427591799,0
1,21.64659820404017,0.7860755282319001,-39.17421027727975,1,33,40.64766293606995,0.8238326197104563,1,-30,54.50900904869994,0.7362643051841828,3536.0150260677287,0.8687838086937092,1,5,1,1,45.568023284776885,0.07477814582635851,1
1,45.162265051665244,0.12545767747998418,-0.6597389134508793,0,0,90.99294209532928,0.7527247663987979,0,3,6.729673941464381,0.19704005227608498,451.6812197932224,0.7378789720502725,21,2,0,0,2.381449436683744,0.7457069679254438,0
1,29.66006516583906,0.1731284200671663,-4.064960508592423,0,0,97.75671366190365,0.6021597183152015,0,0,0.3431090360557465,0.23056087478755208,1447.9364953291365,0.4009905501644435,15,2,0,0,1.300702557337886,0.820155723460108,0
1,62.16102856274841,0.26894086231189274,-0.9727837903097574,0,0,79.51723127668724,0.6623265894344592,0,-5,0.7620021516713094,0.0426759456910032,485.5372686914553,0.610541500750388,11,1,0,0,1.487402477491764,0.7411231497040901,0
1,41.48549006503137,0.053617644023293096,2.6017678389683803,0,0,92.57339401009939,0.7900290538526118,0,-5,5.014064160859247,0.16160689936485115,1698.8591039140574,0.35254886376896044,11,1,0,0,2.74300334609046,0.7426612938277988,0
1,65.6713613054875,0.017672038757559627,1.969536143862857,0,0,89.55870452754856,0.6092710584528062,0,-1,6.022117302154337,0.14519216252421846,276.4821385865482,0.5104226805303949,21,0,0,0,1.1263432766026773,0.9009344510540531,0
1,3.3055598407259987,0.07173531102296607,0.6199345525411727,0,0,91.74406615966095,0.6383842635754637,0,0,2.8518401608680453,0.29262689035734296,534.8067812810552,0.6965357753867762,11,3,0,0,-1.8039631816884012,0.8061113229666537,0
1,53.24052743966972,0.03293102611555769,-3.8690295460269457,0,0,70.96118285270074,0.8473652555531098,0,0,6.05160297931024,0.25398506963690626,1799.1579649867597,0.4338455189027934,20,1,0,0,0.5488158034046993,0.976606016029838,0
1,52.65720642362061,0.23834181421289624,2.3460916137258563,0,0,87.30754051455031,0.7287380355205224,0,-3,0.2974973224661348,0.07478565122237808,354.7811713552869,0.5787693098929656,12,4,0,0,-0.21229675612912627,0.9214029828620233,0
1,29.576172264510657,0.053463148668698175,-3.8591523979783022,0,0,88.06652758494263,0.8192271244333782,0,-4,4.598661203675873,0.2182010696835585,655.5345411591483,0.5540454409213555,17,3,0,0,2.162734181858877,0.8155537217640336,0
0,0.48766899970715705,0.9582334019567934,-48.82174193276321,1,23,60.92871387829463,0.7378280040709934,1,-11,22.706816573403753,0.8896404851207833,1232.2211116589328,0.985638041088114,2,4,1,1,33.43725755941264,0.016640471865600127,1
1,19.648837883020875,0.2759613480646805,2.0203942171310736,0,0,71.08284722883187,0.690811412952526,0,4,9.450143594683372,0.09915884462257493,1839.6973363621837,0.4055646059195566,18,3,0,0,0.04015480461410921,0.8441496231254874,0
0,4.239331468555596,0.9531414661298203,-49.41330105684009,1,41,64.20607640015533,0.7445497702719086,1,-11,23.60034688622698,0.8141778031909617,1580.2518403467132,0.8504497526312872,4,1,0,1,40.23997950829028,0.20951441183095806,1
1,23.416781596412797,0.22409329233518005,3.3260552620966988,0,0,96.01344341664128,0.8122104385000919,0,-4,8.561913625241242,0.010635473430907339,1284.934072873568,0.7528811785991627,6,3,0,0,0.49455959562854157,0.7127312812516223,0
0,1.144470778229364,0.9600855133923476,-20.448592523721597,1,16,64.43144542760322,0.9172681691786193,1,-25,18.38238390492212,0.9748259822706399,2925.727740939461,0.871309954572196,22,2,1,1,49.9799294943421,0.21295874475313464,1
0,7.714665725193706,0.807452568953861,-25.497433807646704,1,29,69.43221773712766,0.814502143572784,1,-23,45.79671020583123,0.959208046191281,2861.699399974083,0.9033543270609965,3,3,1,1,37.13160637174063,0.2490416457917834,1
1,3.129400493814619,0.09515417890246249,1.1018712190565578,0,0,79.15877236437007,0.8855761940447218,0,-2,1.3881356028451752,0.0006798034292427535,1270.8341381229293,0.3535782569897752,21,0,0,0,-2.1769465432089508,0.7726075299619783,0
1,42.243642309786395,0.2656973050111099,1.2321154788723818,0,0,73.77405593926974,0.7584072271439468,0,-1,0.09419593380305846,0.12879230708949074,1196.6400358096278,0.6003596442620837,14,2,0,0,0.8713319552336551,0.8031382560366743,0
